winner,wyId,label,team1_id,team1_name,team2_id,team2_name,team1_goals,team2_goals,avgHome,avgAway,UnderdogMatch,HomeUnderdog,AwayUnderdog
0,2499905,"Southampton - Huddersfield Town, 1 - 1",1619,Southampton,1673,Huddersfield Town,1,1,1.6057142857142859,6.435714285714286,1,0,1
0,2499902,"Everton - Chelsea, 0 - 0",1623,Everton,1610,Chelsea,0,0,5.751428571428572,1.6542857142857144,1,1,0
1623,2499893,"Everton - Swansea City, 3 - 1",1623,Everton,10531,Swansea City,3,1,1.7257142857142858,5.39,1,0,1
1612,2499889,"AFC Bournemouth - Liverpool, 0 - 4",1659,AFC Bournemouth,1612,Liverpool,0,4,6.3,1.5142857142857142,1,1,0
1611,2499898,"West Bromwich Albion - Manchester United, 1 - 2",1627,West Bromwich Albion,1611,Manchester United,1,2,6.292857142857143,1.5942857142857143,1,1,0
1625,2499895,"Manchester City - Tottenham Hotspur, 4 - 1",1625,Manchester City,1624,Tottenham Hotspur,4,1,1.532857142857143,6.071428571428571,1,0,1
1609,2499890,"Arsenal - Newcastle United, 1 - 0",1609,Arsenal,1613,Newcastle United,1,0,1.2542857142857142,12.821428571428571,1,0,1
1610,2499892,"Chelsea - Southampton, 1 - 0",1610,Chelsea,1619,Southampton,1,0,1.3828571428571428,8.754285714285714,1,0,1
1673,2499897,"Watford - Huddersfield Town, 1 - 4",1644,Watford,1673,Huddersfield Town,1,4,1.7657142857142858,4.968571428571429,1,0,1
0,2499882,"West Ham United - Arsenal, 0 - 0",1633,West Ham United,1609,Arsenal,0,0,5.28,1.6414285714285715,1,1,0
1611,2499884,"Manchester United - AFC Bournemouth, 1 - 0",1611,Manchester United,1659,AFC Bournemouth,1,0,1.2771428571428571,11.877142857142857,1,0,1
0,2499887,"Liverpool - West Bromwich Albion, 0 - 0",1612,Liverpool,1627,West Bromwich Albion,0,0,1.217142857142857,13.892857142857142,1,0,1
1624,2499888,"Tottenham Hotspur - Brighton & Hove Albion, 2 - 0",1624,Tottenham Hotspur,1651,Brighton & Hove Albion,2,0,1.2485714285714287,13.15,1,0,1
1625,2499881,"Swansea City - Manchester City, 0 - 4",10531,Swansea City,1625,Manchester City,0,4,13.357142857142858,1.2414285714285713,1,1,0
1610,2499880,"Huddersfield Town - Chelsea, 1 - 3",1673,Huddersfield Town,1610,Chelsea,1,3,8.48,1.43,1,1,0
0,2499872,"Liverpool - Everton, 1 - 1",1612,Liverpool,1623,Everton,1,1,1.3085714285714285,10.085714285714285,1,0,1
1624,2499877,"Tottenham Hotspur - Stoke City, 5 - 1",1624,Tottenham Hotspur,1639,Stoke City,5,1,1.28,10.811428571428571,1,0,1
1633,2499878,"West Ham United - Chelsea, 1 - 0",1633,West Ham United,1610,Chelsea,1,0,7.128571428571429,1.4985714285714287,1,1,0
1625,2499865,"Manchester City - West Ham United, 2 - 1",1625,Manchester City,1633,West Ham United,2,1,1.0985714285714288,22.785714285714285,1,0,1
1612,2499861,"Brighton & Hove Albion - Liverpool, 1 - 5",1651,Brighton & Hove Albion,1612,Liverpool,1,5,6.975714285714286,1.5,1,1,0
1623,2499863,"Everton - Huddersfield Town, 2 - 0",1623,Everton,1673,Huddersfield Town,2,0,1.7057142857142857,5.44,1,0,1
0,2499867,"Watford - Tottenham Hotspur, 1 - 1",1644,Watford,1624,Tottenham Hotspur,1,1,4.877142857142857,1.7242857142857142,1,1,0
1610,2499862,"Chelsea - Newcastle United, 3 - 1",1610,Chelsea,1613,Newcastle United,3,1,1.2514285714285713,13.214285714285714,1,0,1
1625,2499857,"Manchester City - Southampton, 2 - 1",1625,Manchester City,1619,Southampton,2,1,1.187142857142857,15.86,1,0,1
1612,2499858,"Stoke City - Liverpool, 0 - 3",1639,Stoke City,1612,Liverpool,0,3,6.235714285714286,1.5314285714285714,1,1,0
1609,2499850,"Arsenal - Huddersfield Town, 5 - 0",1609,Arsenal,1673,Huddersfield Town,5,0,1.2,16.06142857142857,1,0,1
1610,2499855,"Chelsea - Swansea City, 1 - 0",1610,Chelsea,10531,Swansea City,1,0,1.19,17.515714285714285,1,0,1
