winner,wyId,label,team1_id,team1_name,team2_id,team2_name,team1_goals,team2_goals,avgHome,avgAway,UnderdogMatch,HomeUnderdog,AwayUnderdog
3172,2576179,"Atalanta - Chievo, 1 - 0",3172,Atalanta,3165,Chievo,1,0,1.3928571428571428,8.727142857142857,1,0,1
3159,2576186,"Juventus - Sassuolo, 7 - 0",3159,Juventus,3315,Sassuolo,7,0,1.23,15.512857142857143,1,0,1
3158,2576185,"Hellas Verona - Roma, 0 - 1",3194,Hellas Verona,3158,Roma,0,1,7.005714285714285,1.457142857142857,1,1,0
0,2576180,"Internazionale - Crotone, 1 - 1",3161,Internazionale,3197,Crotone,1,1,1.3071428571428572,10.867142857142857,1,0,1
3164,2576177,"Roma - Sampdoria, 0 - 1",3158,Roma,3164,Sampdoria,0,1,1.407142857142857,7.47,1,0,1
3185,2576170,"Torino - Benevento, 3 - 0",3185,Torino,3219,Benevento,3,0,1.4442857142857142,7.261428571428572,1,0,1
3187,2576171,"Napoli - Bologna, 3 - 1",3187,Napoli,3166,Bologna,3,1,1.1857142857142857,15.357142857142858,1,0,1
3194,2576173,"Fiorentina - Hellas Verona, 1 - 4",3176,Fiorentina,3194,Hellas Verona,1,4,1.29,10.57,1,0,1
0,2576174,"SPAL - Internazionale, 1 - 1",3204,SPAL,3161,Internazionale,1,1,5.421428571428572,1.6585714285714286,1,1,0
3159,2576175,"Chievo - Juventus, 0 - 2",3165,Chievo,3159,Juventus,0,2,9.75,1.3457142857142859,1,1,0
3162,2576077,"Lazio - Udinese, 3 - 0",3162,Lazio,3163,Udinese,3,0,1.48,6.711428571428572,1,0,1
3159,2576163,"Juventus - Genoa, 1 - 0",3159,Juventus,3193,Genoa,1,0,1.1985714285714286,16.787142857142857,1,0,1
3166,2576159,"Bologna - Benevento, 3 - 0",3166,Bologna,3219,Benevento,3,0,1.6814285714285713,5.5,1,0,1
3162,2576160,"Lazio - Chievo, 5 - 1",3162,Lazio,3165,Chievo,5,1,1.2457142857142858,12.571428571428571,1,0,1
0,2576167,"Udinese - SPAL, 1 - 1",3163,Udinese,3204,SPAL,1,1,1.7585714285714287,5.192857142857143,1,0,1
3159,2576154,"Cagliari - Juventus, 0 - 1",3173,Cagliari,3159,Juventus,0,1,10.23,1.3371428571428572,1,1,0
